Train_ID,Route,Source,Destination,Date,Departure_Time,Passenger_Count,Seat_Capacity,Occupancy_Rate,Number_of_Coaches,Platform_Number,Delay_Minutes,Weekend,Holiday,Peak_Hour
TR718,R1,Hyderabad,Bangalore,2024-11-23,11:30,735,792,92.85,11,5,56,1,0,1
TR723,R2,Mumbai,Delhi,2024-11-23,13:30,1431,1152,124.22,16,5,6,1,0,0
TR530,R3,Chennai,Kolkata,2024-11-23,9:30,881,864,102.0,12,1,44,1,0,1
TR106,R4,Delhi,Jaipur,2024-11-23,10:00,957,864,110.76,12,4,22,1,0,0
TR787,R5,Pune,Hyderabad,2024-11-23,7:00,1194,1080,110.59,15,2,5,1,0,1
TR326,R6,Ahmedabad,Mumbai,2024-11-23,17:30,985,936,105.29,13,2,21,1,1,0
TR765,R7,Lucknow,Delhi,2024-11-23,7:30,878,936,93.85,13,2,14,1,0,1
TR289,R8,Bangalore,Chennai,2024-11-23,8:30,1244,1224,101.65,17,5,28,1,0,0
TR884,R9,Patna,Kolkata,2024-11-23,15:30,837,936,89.48,13,1,48,1,0,1
TR975,R10,Nagpur,Mumbai,2024-11-23,23:00,1083,792,136.82,11,3,21,1,0,1
TR407,R1,Hyderabad,Bangalore,2024-11-24,11:30,995,1152,86.4,16,2,4,1,0,0
TR734,R2,Mumbai,Delhi,2024-11-24,15:30,1211,1080,112.17,15,3,37,1,0,0
TR210,R3,Chennai,Kolkata,2024-11-24,18:30,1111,1080,102.93,15,2,36,1,0,0
TR608,R4,Delhi,Jaipur,2024-11-24,22:00,847,1224,69.24,17,1,30,1,0,0
TR465,R5,Pune,Hyderabad,2024-11-24,11:30,805,792,101.7,11,2,14,1,0,0
TR758,R6,Ahmedabad,Mumbai,2024-11-24,7:00,648,936,69.27,13,1,47,1,0,0
TR260,R7,Lucknow,Delhi,2024-11-24,17:30,692,720,96.2,10,2,22,1,0,0
TR216,R8,Bangalore,Chennai,2024-11-24,5:30,605,1080,56.03,15,2,53,1,0,0
TR293,R9,Patna,Kolkata,2024-11-24,13:00,927,936,99.07,13,1,33,1,0,1
TR719,R10,Nagpur,Mumbai,2024-11-24,8:30,505,1008,50.12,14,5,29,1,0,0
TR795,R1,Hyderabad,Bangalore,2024-11-25,21:30,923,864,106.83,12,4,15,0,0,1
TR571,R2,Mumbai,Delhi,2024-11-25,14:00,1221,936,130.53,13,2,54,0,0,1
TR799,R3,Chennai,Kolkata,2024-11-25,9:00,870,1008,86.31,14,1,38,0,0,1
TR860,R4,Delhi,Jaipur,2024-11-25,13:00,752,1008,74.62,14,5,23,0,0,1
TR869,R5,Pune,Hyderabad,2024-11-25,20:30,1165,792,147.17,11,4,29,0,0,1
TR510,R6,Ahmedabad,Mumbai,2024-11-25,8:00,757,792,95.65,11,2,6,0,0,1
TR549,R7,Lucknow,Delhi,2024-11-25,6:30,481,864,55.75,12,5,52,0,0,0
TR996,R8,Bangalore,Chennai,2024-11-25,9:00,589,1152,51.21,16,4,4,0,0,0
TR853,R9,Patna,Kolkata,2024-11-25,23:00,773,1152,67.14,16,5,52,0,0,1
TR644,R10,Nagpur,Mumbai,2024-11-25,12:00,883,1224,72.15,17,2,25,0,1,0
TR262,R1,Hyderabad,Bangalore,2024-11-26,13:30,975,720,135.42,10,4,18,0,0,0
TR590,R2,Mumbai,Delhi,2024-11-26,13:30,1171,1080,108.52,15,1,28,0,1,1
TR467,R3,Chennai,Kolkata,2024-11-26,11:00,565,864,65.5,12,1,57,0,0,0
TR544,R4,Delhi,Jaipur,2024-11-26,13:00,602,1080,55.76,15,5,3,0,0,1
TR162,R5,Pune,Hyderabad,2024-11-26,16:00,452,1224,36.95,17,4,55,0,0,0
TR811,R6,Ahmedabad,Mumbai,2024-11-26,13:30,553,864,64.09,12,3,51,0,0,1
TR226,R7,Lucknow,Delhi,2024-11-26,20:00,595,792,75.15,11,2,37,0,0,0
TR899,R8,Bangalore,Chennai,2024-11-26,21:00,812,720,112.88,10,3,26,0,0,0
TR597,R9,Patna,Kolkata,2024-11-26,14:30,577,1152,50.13,16,4,38,0,0,1
TR639,R10,Nagpur,Mumbai,2024-11-26,18:00,591,792,74.72,11,3,45,0,0,1
TR192,R1,Hyderabad,Bangalore,2024-11-27,11:00,796,864,92.16,12,2,35,0,0,1
TR332,R2,Mumbai,Delhi,2024-11-27,5:30,765,864,88.54,12,2,17,0,0,0
TR917,R3,Chennai,Kolkata,2024-11-27,19:30,710,864,82.22,12,5,34,0,0,0
TR272,R4,Delhi,Jaipur,2024-11-27,11:30,767,1152,66.6,16,2,27,0,0,1
TR874,R5,Pune,Hyderabad,2024-11-27,9:00,1225,864,141.78,12,5,24,0,0,1
TR581,R6,Ahmedabad,Mumbai,2024-11-27,13:00,694,1152,60.27,16,5,2,0,0,1
TR400,R7,Lucknow,Delhi,2024-11-27,11:00,675,792,85.23,11,1,1,0,0,1
TR565,R8,Bangalore,Chennai,2024-11-27,12:30,637,1008,63.28,14,4,43,0,0,0
TR149,R9,Patna,Kolkata,2024-11-27,6:30,514,792,65.0,11,1,8,0,0,0
TR939,R10,Nagpur,Mumbai,2024-11-27,16:00,770,1008,76.43,14,5,37,0,0,1
TR549,R1,Hyderabad,Bangalore,2024-11-28,17:00,598,936,63.91,13,5,49,0,0,1
TR417,R2,Mumbai,Delhi,2024-11-28,8:00,760,1008,75.4,14,2,53,0,0,0
TR516,R3,Chennai,Kolkata,2024-11-28,21:00,483,1080,44.8,15,5,46,0,0,0
TR211,R4,Delhi,Jaipur,2024-11-28,16:00,633,792,80.0,11,2,2,0,0,0
TR506,R5,Pune,Hyderabad,2024-11-28,23:30,886,792,111.93,11,4,45,0,0,0
TR224,R6,Ahmedabad,Mumbai,2024-11-28,20:30,676,1008,67.08,14,3,20,0,0,0
TR480,R7,Lucknow,Delhi,2024-11-28,5:30,894,1152,77.6,16,5,37,0,0,0
TR512,R8,Bangalore,Chennai,2024-11-28,21:00,857,1224,70.04,17,4,25,0,0,0
TR786,R9,Patna,Kolkata,2024-11-28,22:00,907,864,105.03,12,1,14,0,0,1
TR665,R10,Nagpur,Mumbai,2024-11-28,18:30,570,1224,46.58,17,1,0,0,0,0
TR928,R1,Hyderabad,Bangalore,2024-11-29,23:30,769,1152,66.83,16,5,51,0,0,0
TR571,R2,Mumbai,Delhi,2024-11-29,17:30,1125,1224,91.91,17,3,12,0,0,0
TR891,R3,Chennai,Kolkata,2024-11-29,19:00,655,864,75.88,12,1,54,0,0,0
TR102,R4,Delhi,Jaipur,2024-11-29,9:30,753,1080,69.77,15,3,1,0,0,1
TR990,R5,Pune,Hyderabad,2024-11-29,12:00,865,792,109.3,11,1,37,0,0,1
TR544,R6,Ahmedabad,Mumbai,2024-11-29,21:30,756,1080,70.08,15,2,58,0,0,1
TR644,R7,Lucknow,Delhi,2024-11-29,14:00,859,864,99.48,12,5,24,0,0,1
TR238,R8,Bangalore,Chennai,2024-11-29,19:00,895,1008,88.79,14,5,32,0,0,0
TR187,R9,Patna,Kolkata,2024-11-29,5:30,657,1008,65.26,14,4,37,0,0,0
TR108,R10,Nagpur,Mumbai,2024-11-29,21:00,566,1080,52.41,15,2,50,0,0,0
TR336,R1,Hyderabad,Bangalore,2024-11-30,8:30,1038,936,111.0,13,1,55,1,0,0
TR403,R2,Mumbai,Delhi,2024-11-30,20:30,1074,1080,99.45,15,3,57,1,0,0
TR190,R3,Chennai,Kolkata,2024-11-30,8:00,557,720,77.4,10,5,49,1,0,0
TR429,R4,Delhi,Jaipur,2024-11-30,23:30,584,720,81.18,10,2,47,1,0,0
TR731,R5,Pune,Hyderabad,2024-11-30,13:00,1005,792,126.89,11,4,29,1,0,0
TR506,R6,Ahmedabad,Mumbai,2024-11-30,13:00,1094,1080,101.33,15,3,28,1,0,0
TR537,R7,Lucknow,Delhi,2024-11-30,11:00,689,936,73.69,13,1,35,1,0,0
TR120,R8,Bangalore,Chennai,2024-11-30,23:00,1113,1008,110.51,14,1,53,1,0,0
TR872,R9,Patna,Kolkata,2024-11-30,16:30,978,1152,84.91,16,3,6,1,0,0
TR853,R10,Nagpur,Mumbai,2024-11-30,5:30,795,1224,64.96,17,4,28,1,0,0
TR490,R1,Hyderabad,Bangalore,2024-12-01,20:30,781,1224,63.85,17,5,27,1,0,0
TR610,R2,Mumbai,Delhi,2024-12-01,11:00,1017,1080,94.17,15,5,30,1,0,0
TR543,R3,Chennai,Kolkata,2024-12-01,9:00,1389,720,193.0,10,3,32,1,0,1
TR783,R4,Delhi,Jaipur,2024-12-01,15:30,700,1152,60.84,16,4,56,1,0,1
TR345,R5,Pune,Hyderabad,2024-12-01,21:30,735,1008,72.92,14,2,23,1,0,0
TR595,R6,Ahmedabad,Mumbai,2024-12-01,12:00,674,864,78.1,12,3,28,1,0,0
TR611,R7,Lucknow,Delhi,2024-12-01,9:30,1140,936,121.85,13,3,42,1,0,1
TR447,R8,Bangalore,Chennai,2024-12-01,18:00,1253,1152,108.81,16,1,7,1,0,1
TR634,R9,Patna,Kolkata,2024-12-01,19:30,1023,792,129.17,11,3,4,1,0,1
TR705,R10,Nagpur,Mumbai,2024-12-01,15:00,605,936,64.7,13,3,41,1,0,0
TR660,R1,Hyderabad,Bangalore,2024-12-02,9:00,988,792,124.75,11,5,26,0,0,0
TR266,R2,Mumbai,Delhi,2024-12-02,13:30,1419,720,197.16,10,5,1,0,1,0
TR214,R3,Chennai,Kolkata,2024-12-02,15:00,509,864,59.0,12,3,52,0,0,0
TR838,R4,Delhi,Jaipur,2024-12-02,9:30,580,792,73.33,11,1,22,0,0,0
TR752,R5,Pune,Hyderabad,2024-12-02,20:00,776,1008,77.01,14,5,53,0,0,1
TR683,R6,Ahmedabad,Mumbai,2024-12-02,16:30,535,1008,53.16,14,1,5,0,0,0
TR636,R7,Lucknow,Delhi,2024-12-02,20:00,1069,1008,106.1,14,4,5,0,0,1
TR194,R8,Bangalore,Chennai,2024-12-02,10:30,706,792,89.17,11,4,57,0,0,1
TR914,R9,Patna,Kolkata,2024-12-02,23:00,529,792,66.81,11,1,22,0,0,0
TR145,R10,Nagpur,Mumbai,2024-12-02,18:00,633,1008,62.81,14,1,21,0,0,0
TR234,R1,Hyderabad,Bangalore,2024-12-03,5:30,881,1224,71.98,17,3,23,0,1,0
TR826,R2,Mumbai,Delhi,2024-12-03,12:00,916,720,127.29,10,2,0,0,0,0
TR675,R3,Chennai,Kolkata,2024-12-03,5:00,656,720,91.2,10,4,58,0,0,0
TR187,R4,Delhi,Jaipur,2024-12-03,18:00,862,1008,85.52,14,4,51,0,1,1
TR599,R5,Pune,Hyderabad,2024-12-03,5:30,708,864,82.03,12,3,46,0,0,1
TR370,R6,Ahmedabad,Mumbai,2024-12-03,9:00,460,864,53.31,12,3,54,0,0,0
TR701,R7,Lucknow,Delhi,2024-12-03,21:00,738,1224,60.29,17,2,21,0,0,0
TR519,R8,Bangalore,Chennai,2024-12-03,12:30,945,1008,93.75,14,3,25,0,0,0
TR338,R9,Patna,Kolkata,2024-12-03,19:00,465,864,53.85,12,3,9,0,0,0
TR968,R10,Nagpur,Mumbai,2024-12-03,18:00,555,936,59.31,13,5,27,0,0,1
TR171,R1,Hyderabad,Bangalore,2024-12-04,19:00,606,720,84.3,10,5,58,0,0,1
TR575,R2,Mumbai,Delhi,2024-12-04,21:00,1083,1152,94.04,16,2,53,0,0,1
TR256,R3,Chennai,Kolkata,2024-12-04,23:30,958,720,133.17,10,2,14,0,0,0
TR227,R4,Delhi,Jaipur,2024-12-04,18:30,915,1152,79.49,16,5,0,0,0,1
TR548,R5,Pune,Hyderabad,2024-12-04,6:30,1171,936,125.14,13,5,50,0,1,1
TR123,R6,Ahmedabad,Mumbai,2024-12-04,23:00,1003,864,116.13,12,4,4,0,0,1
TR634,R7,Lucknow,Delhi,2024-12-04,19:30,955,864,110.56,12,2,9,0,0,0
TR764,R8,Bangalore,Chennai,2024-12-04,8:30,677,792,85.57,11,5,40,0,0,0
TR547,R9,Patna,Kolkata,2024-12-04,5:30,634,1152,55.1,16,2,22,0,0,0
TR997,R10,Nagpur,Mumbai,2024-12-04,12:00,749,864,86.77,12,2,38,0,0,0
TR554,R1,Hyderabad,Bangalore,2024-12-05,22:30,979,720,136.09,10,2,6,0,0,1
TR347,R2,Mumbai,Delhi,2024-12-05,8:00,796,1008,79.06,14,5,32,0,0,1
TR904,R3,Chennai,Kolkata,2024-12-05,15:00,862,792,108.9,11,2,14,0,0,1
TR302,R4,Delhi,Jaipur,2024-12-05,9:30,1075,1224,87.85,17,2,6,0,0,1
TR326,R5,Pune,Hyderabad,2024-12-05,8:30,829,792,104.76,11,5,19,0,0,1
TR166,R6,Ahmedabad,Mumbai,2024-12-05,15:00,593,1224,48.48,17,2,35,0,0,0
TR776,R7,Lucknow,Delhi,2024-12-05,19:00,512,720,71.17,10,4,12,0,0,0
TR618,R8,Bangalore,Chennai,2024-12-05,15:30,891,864,103.18,12,2,55,0,0,1
TR667,R9,Patna,Kolkata,2024-12-05,18:30,702,1080,65.06,15,3,29,0,0,1
TR921,R10,Nagpur,Mumbai,2024-12-05,22:00,411,1152,35.68,16,2,56,0,0,0
TR505,R1,Hyderabad,Bangalore,2024-12-06,14:30,800,792,101.11,11,5,15,0,0,0
TR506,R2,Mumbai,Delhi,2024-12-06,12:30,903,1008,89.66,14,1,0,0,0,1
TR188,R3,Chennai,Kolkata,2024-12-06,21:00,711,1080,65.88,15,4,50,0,0,1
TR715,R4,Delhi,Jaipur,2024-12-06,23:00,821,1008,81.54,14,3,42,0,1,0
TR915,R5,Pune,Hyderabad,2024-12-06,5:30,963,1008,95.61,14,5,36,0,0,0
TR715,R6,Ahmedabad,Mumbai,2024-12-06,19:00,1085,936,115.95,13,2,35,0,0,1
TR563,R7,Lucknow,Delhi,2024-12-06,10:30,746,1008,74.04,14,5,51,0,0,0
TR409,R8,Bangalore,Chennai,2024-12-06,7:00,958,1080,88.75,15,2,17,0,0,1
TR378,R9,Patna,Kolkata,2024-12-06,15:00,511,936,54.65,13,1,20,0,0,0
TR121,R10,Nagpur,Mumbai,2024-12-06,13:30,739,1152,64.23,16,3,43,0,0,0
TR321,R1,Hyderabad,Bangalore,2024-12-07,11:30,695,1008,69.02,14,4,38,1,0,0
TR978,R2,Mumbai,Delhi,2024-12-07,13:00,1276,1008,126.61,14,5,25,1,0,0
TR868,R3,Chennai,Kolkata,2024-12-07,19:00,1209,936,129.23,13,1,15,1,0,1
TR129,R4,Delhi,Jaipur,2024-12-07,7:30,828,720,115.09,10,1,50,1,0,1
TR497,R5,Pune,Hyderabad,2024-12-07,5:00,672,792,84.85,11,5,36,1,0,0
TR939,R6,Ahmedabad,Mumbai,2024-12-07,5:00,998,1080,92.43,15,2,47,1,0,1
TR248,R7,Lucknow,Delhi,2024-12-07,14:00,1291,720,179.33,10,2,58,1,0,1
TR672,R8,Bangalore,Chennai,2024-12-07,15:30,726,1152,63.03,16,2,57,1,0,0
TR806,R9,Patna,Kolkata,2024-12-07,20:30,595,720,82.71,10,3,50,1,0,1
TR659,R10,Nagpur,Mumbai,2024-12-07,11:00,691,1008,68.63,14,3,58,1,0,0
TR706,R1,Hyderabad,Bangalore,2024-12-08,16:00,937,936,100.21,13,2,15,1,0,1
TR599,R2,Mumbai,Delhi,2024-12-08,8:30,1212,1152,105.27,16,5,28,1,0,1
TR280,R3,Chennai,Kolkata,2024-12-08,16:00,1083,936,115.79,13,2,54,1,0,1
TR531,R4,Delhi,Jaipur,2024-12-08,17:30,995,720,138.23,10,3,4,1,0,0
TR773,R5,Pune,Hyderabad,2024-12-08,13:30,1278,792,161.4,11,2,31,1,1,1
TR647,R6,Ahmedabad,Mumbai,2024-12-08,8:30,786,1008,78.04,14,5,16,1,0,0
TR705,R7,Lucknow,Delhi,2024-12-08,23:30,907,720,126.0,10,1,41,1,0,0
TR900,R8,Bangalore,Chennai,2024-12-08,23:00,808,720,112.27,10,5,17,1,0,0
TR103,R9,Patna,Kolkata,2024-12-08,16:30,547,1008,54.33,14,4,56,1,0,0
TR457,R10,Nagpur,Mumbai,2024-12-08,20:00,1194,1080,110.57,15,4,49,1,1,0
TR753,R1,Hyderabad,Bangalore,2024-12-09,7:00,704,1224,57.57,17,4,5,0,0,0
TR120,R2,Mumbai,Delhi,2024-12-09,8:00,1066,1152,92.61,16,4,28,0,0,1
TR889,R3,Chennai,Kolkata,2024-12-09,18:30,1122,792,141.67,11,1,3,0,0,1
TR820,R4,Delhi,Jaipur,2024-12-09,8:00,793,720,110.17,10,4,56,0,0,1
TR593,R5,Pune,Hyderabad,2024-12-09,12:00,713,1224,58.31,17,4,38,0,0,0
TR894,R6,Ahmedabad,Mumbai,2024-12-09,22:30,681,864,78.86,12,5,13,0,0,1
TR899,R7,Lucknow,Delhi,2024-12-09,14:30,554,1224,45.26,17,2,41,0,0,0
TR295,R8,Bangalore,Chennai,2024-12-09,17:00,760,792,96.07,11,5,44,0,0,1
TR752,R9,Patna,Kolkata,2024-12-09,23:00,753,1152,65.42,16,1,57,0,0,1
TR120,R10,Nagpur,Mumbai,2024-12-09,18:00,494,1224,40.44,17,3,57,0,0,1
TR957,R1,Hyderabad,Bangalore,2024-12-10,18:00,925,1008,91.83,14,3,37,0,0,0
TR763,R2,Mumbai,Delhi,2024-12-10,20:00,1004,1080,92.97,15,2,54,0,0,1
TR713,R3,Chennai,Kolkata,2024-12-10,17:30,1128,936,120.51,13,2,27,0,0,1
TR570,R4,Delhi,Jaipur,2024-12-10,15:00,951,936,101.66,13,1,7,0,0,1
TR111,R5,Pune,Hyderabad,2024-12-10,13:00,559,1008,55.47,14,1,43,0,0,0
TR169,R6,Ahmedabad,Mumbai,2024-12-10,11:00,888,1152,77.17,16,1,4,0,0,0
TR503,R7,Lucknow,Delhi,2024-12-10,22:00,532,792,67.27,11,1,8,0,0,0
TR285,R8,Bangalore,Chennai,2024-12-10,6:30,581,1080,53.88,15,5,32,0,0,0
TR456,R9,Patna,Kolkata,2024-12-10,11:00,512,792,64.72,11,5,29,0,0,0
TR401,R10,Nagpur,Mumbai,2024-12-10,16:00,633,864,73.28,12,3,28,0,0,0
TR742,R1,Hyderabad,Bangalore,2024-12-11,16:30,759,720,105.44,10,4,29,0,0,0
TR152,R2,Mumbai,Delhi,2024-12-11,13:00,1177,1080,109.03,15,3,2,0,0,0
TR968,R3,Chennai,Kolkata,2024-12-11,10:30,560,864,64.86,12,1,24,0,0,0
TR447,R4,Delhi,Jaipur,2024-12-11,23:30,742,936,79.33,13,5,38,0,0,1
TR755,R5,Pune,Hyderabad,2024-12-11,14:00,632,1152,54.88,16,5,54,0,0,0
TR317,R6,Ahmedabad,Mumbai,2024-12-11,5:00,910,1008,90.36,14,5,1,0,0,0
TR164,R7,Lucknow,Delhi,2024-12-11,19:00,774,936,82.69,13,5,40,0,0,0
TR105,R8,Bangalore,Chennai,2024-12-11,14:00,625,936,66.78,13,1,30,0,0,0
TR745,R9,Patna,Kolkata,2024-12-11,16:30,613,1224,50.1,17,2,1,0,0,1
TR424,R10,Nagpur,Mumbai,2024-12-11,23:00,864,1008,85.78,14,2,45,0,0,1
TR960,R1,Hyderabad,Bangalore,2024-12-12,12:30,668,936,71.41,13,2,41,0,0,1
TR852,R2,Mumbai,Delhi,2024-12-12,23:00,1230,864,142.38,12,5,55,0,0,1
TR522,R3,Chennai,Kolkata,2024-12-12,21:30,1173,792,148.11,11,2,24,0,0,1
TR342,R4,Delhi,Jaipur,2024-12-12,6:00,753,1152,65.41,16,3,6,0,0,0
TR223,R5,Pune,Hyderabad,2024-12-12,20:00,1087,864,125.81,12,3,54,0,0,1
TR724,R6,Ahmedabad,Mumbai,2024-12-12,13:30,915,792,115.58,11,5,2,0,0,0
TR177,R7,Lucknow,Delhi,2024-12-12,12:00,1068,1008,105.95,14,5,23,0,0,1
TR408,R8,Bangalore,Chennai,2024-12-12,13:00,906,936,96.87,13,2,42,0,0,1
TR589,R9,Patna,Kolkata,2024-12-12,23:30,977,792,123.4,11,5,48,0,1,1
TR529,R10,Nagpur,Mumbai,2024-12-12,11:00,569,936,60.88,13,5,48,0,0,0
TR162,R1,Hyderabad,Bangalore,2024-12-13,11:30,666,792,84.12,11,5,38,0,0,1
TR815,R2,Mumbai,Delhi,2024-12-13,13:00,1021,936,109.17,13,2,20,0,0,1
TR133,R3,Chennai,Kolkata,2024-12-13,10:00,543,1080,50.3,15,1,51,0,0,0
TR544,R4,Delhi,Jaipur,2024-12-13,12:30,487,1008,48.34,14,3,21,0,0,0
TR287,R5,Pune,Hyderabad,2024-12-13,22:30,732,792,92.49,11,3,29,0,0,0
TR488,R6,Ahmedabad,Mumbai,2024-12-13,14:00,676,1080,62.68,15,5,59,0,0,0
TR153,R7,Lucknow,Delhi,2024-12-13,22:30,795,720,110.5,10,2,33,0,0,0
TR263,R8,Bangalore,Chennai,2024-12-13,15:30,1034,864,119.69,12,1,8,0,0,0
TR916,R9,Patna,Kolkata,2024-12-13,18:30,742,720,103.13,10,1,39,0,0,0
TR606,R10,Nagpur,Mumbai,2024-12-13,10:30,884,864,102.39,12,4,4,0,0,1
TR364,R1,Hyderabad,Bangalore,2024-12-14,19:30,1181,864,136.77,12,2,7,1,0,1
TR325,R2,Mumbai,Delhi,2024-12-14,6:00,1381,1224,112.87,17,3,26,1,0,1
TR682,R3,Chennai,Kolkata,2024-12-14,8:00,765,1080,70.83,15,2,26,1,0,1
TR174,R4,Delhi,Jaipur,2024-12-14,20:30,773,792,97.61,11,2,49,1,1,0
TR873,R5,Pune,Hyderabad,2024-12-14,18:30,764,720,106.12,10,3,59,1,0,0
TR434,R6,Ahmedabad,Mumbai,2024-12-14,23:30,1186,1008,117.74,14,2,18,1,0,1
TR708,R7,Lucknow,Delhi,2024-12-14,17:00,642,1224,52.52,17,3,46,1,0,0
TR597,R8,Bangalore,Chennai,2024-12-14,19:30,1098,792,138.68,11,3,6,1,0,0
TR556,R9,Patna,Kolkata,2024-12-14,11:30,1239,1224,101.24,17,3,11,1,0,1
TR569,R10,Nagpur,Mumbai,2024-12-14,12:00,603,936,64.45,13,4,41,1,0,0
TR103,R1,Hyderabad,Bangalore,2024-12-15,13:30,1204,720,167.27,10,1,4,1,0,0
TR828,R2,Mumbai,Delhi,2024-12-15,18:30,1225,1080,113.5,15,5,4,1,0,0
TR589,R3,Chennai,Kolkata,2024-12-15,22:00,961,720,133.6,10,2,27,1,0,0
TR732,R4,Delhi,Jaipur,2024-12-15,8:00,834,720,115.96,10,5,22,1,0,1
TR438,R5,Pune,Hyderabad,2024-12-15,12:30,1188,792,150.09,11,1,17,1,0,1
TR882,R6,Ahmedabad,Mumbai,2024-12-15,7:30,712,792,89.91,11,5,29,1,0,0
TR515,R7,Lucknow,Delhi,2024-12-15,22:00,781,1152,67.88,16,2,12,1,0,0
TR589,R8,Bangalore,Chennai,2024-12-15,18:30,1007,720,139.98,10,5,47,1,0,1
TR192,R9,Patna,Kolkata,2024-12-15,23:30,1140,792,144.0,11,2,37,1,1,0
TR508,R10,Nagpur,Mumbai,2024-12-15,11:30,967,1080,89.6,15,1,5,1,0,0
TR396,R1,Hyderabad,Bangalore,2024-12-16,9:00,583,792,73.7,11,4,37,0,0,0
TR429,R2,Mumbai,Delhi,2024-12-16,18:30,922,864,106.77,12,3,17,0,0,0
TR597,R3,Chennai,Kolkata,2024-12-16,12:00,565,792,71.36,11,5,27,0,0,0
TR938,R4,Delhi,Jaipur,2024-12-16,6:30,665,1080,61.6,15,1,54,0,0,0
TR406,R5,Pune,Hyderabad,2024-12-16,10:30,914,1080,84.64,15,5,5,0,0,1
TR383,R6,Ahmedabad,Mumbai,2024-12-16,23:30,710,1080,65.77,15,3,53,0,0,1
TR866,R7,Lucknow,Delhi,2024-12-16,16:30,637,936,68.11,13,1,38,0,0,1
TR299,R8,Bangalore,Chennai,2024-12-16,10:00,672,1080,62.25,15,1,13,0,0,0
TR604,R9,Patna,Kolkata,2024-12-16,14:30,495,1224,40.44,17,4,22,0,0,0
TR283,R10,Nagpur,Mumbai,2024-12-16,21:00,594,720,82.52,10,3,49,0,0,1
TR864,R1,Hyderabad,Bangalore,2024-12-17,13:30,877,720,121.88,10,5,20,0,0,1
TR798,R2,Mumbai,Delhi,2024-12-17,21:30,1070,1152,92.93,16,2,52,0,0,0
TR662,R3,Chennai,Kolkata,2024-12-17,14:30,780,1152,67.71,16,4,8,0,0,0
TR628,R4,Delhi,Jaipur,2024-12-17,18:00,496,720,68.9,10,3,1,0,0,0
TR435,R5,Pune,Hyderabad,2024-12-17,17:00,835,864,96.64,12,3,33,0,0,0
TR376,R6,Ahmedabad,Mumbai,2024-12-17,19:30,672,864,77.86,12,4,33,0,0,0
TR700,R7,Lucknow,Delhi,2024-12-17,22:00,754,1152,65.52,16,5,2,0,0,0
TR120,R8,Bangalore,Chennai,2024-12-17,20:00,788,1080,72.98,15,5,58,0,0,1
TR126,R9,Patna,Kolkata,2024-12-17,22:30,639,1224,52.25,17,5,47,0,0,0
TR405,R10,Nagpur,Mumbai,2024-12-17,10:30,947,1152,82.26,16,3,17,0,0,1
TR434,R1,Hyderabad,Bangalore,2024-12-18,17:30,851,936,91.0,13,5,51,0,0,0
TR163,R2,Mumbai,Delhi,2024-12-18,20:00,997,864,115.45,12,5,2,0,0,1
TR433,R3,Chennai,Kolkata,2024-12-18,7:00,780,936,83.33,13,1,29,0,0,1
TR802,R4,Delhi,Jaipur,2024-12-18,11:00,580,936,62.05,13,2,26,0,0,0
TR523,R5,Pune,Hyderabad,2024-12-18,9:00,721,792,91.15,11,3,28,0,0,1
TR442,R6,Ahmedabad,Mumbai,2024-12-18,11:30,472,720,65.65,10,3,12,0,0,0
TR333,R7,Lucknow,Delhi,2024-12-18,6:00,634,1008,62.98,14,1,36,0,0,0
TR288,R8,Bangalore,Chennai,2024-12-18,21:30,737,1224,60.25,17,1,47,0,0,0
TR696,R9,Patna,Kolkata,2024-12-18,18:00,547,936,58.53,13,1,21,0,0,0
TR770,R10,Nagpur,Mumbai,2024-12-18,7:30,508,792,64.19,11,1,54,0,0,0
TR459,R1,Hyderabad,Bangalore,2024-12-19,7:00,744,864,86.22,12,2,28,0,0,0
TR703,R2,Mumbai,Delhi,2024-12-19,22:30,914,1152,79.39,16,1,59,0,0,1
TR942,R3,Chennai,Kolkata,2024-12-19,7:30,529,864,61.25,12,3,40,0,0,0
TR139,R4,Delhi,Jaipur,2024-12-19,23:30,834,720,115.92,10,2,9,0,0,1
TR204,R5,Pune,Hyderabad,2024-12-19,10:30,923,1224,75.44,17,3,31,0,0,1
TR389,R6,Ahmedabad,Mumbai,2024-12-19,5:30,922,1224,75.4,17,5,1,0,0,1
TR503,R7,Lucknow,Delhi,2024-12-19,19:00,736,1080,68.22,15,5,1,0,0,0
TR283,R8,Bangalore,Chennai,2024-12-19,6:00,653,1224,53.35,17,4,50,0,0,1
TR231,R9,Patna,Kolkata,2024-12-19,18:30,936,864,108.38,12,5,28,0,0,1
TR446,R10,Nagpur,Mumbai,2024-12-19,10:30,769,1224,62.88,17,5,24,0,0,0
TR894,R1,Hyderabad,Bangalore,2024-12-20,23:00,842,864,97.5,12,3,52,0,0,0
TR916,R2,Mumbai,Delhi,2024-12-20,18:30,1117,720,155.21,10,4,17,0,0,0
TR194,R3,Chennai,Kolkata,2024-12-20,23:30,1039,1008,103.12,14,2,22,0,0,1
TR363,R4,Delhi,Jaipur,2024-12-20,12:00,712,1008,70.71,14,2,0,0,0,0
TR253,R5,Pune,Hyderabad,2024-12-20,8:30,959,864,111.0,12,5,41,0,0,1
TR493,R6,Ahmedabad,Mumbai,2024-12-20,6:00,772,1224,63.1,17,4,54,0,0,1
TR992,R7,Lucknow,Delhi,2024-12-20,9:00,531,936,56.79,13,2,35,0,0,0
